ejercicio,jur_id,jur_desc,prg_id,prg_desc,monto_original,monto_vigente,monto_normalizado
2025,80,Ministerio de Salud,25,Desarrollo de la Salud Sexual y la Procreacion Responsable,3968.66,25615.9,25615899010.0
2026,80,Ministerio de Salud,25,Desarrollo de la Salud Sexual y la Procreacion Responsable,28037.07,27288.66,27288661351.0
2023,80,Ministerio de Salud,26,Cobertura de Emergencias Sanitarias,834690966.69,835690967.69,834690967.0
2024,80,Ministerio de Salud,26,Cobertura de Emergencias Sanitarias,836.86,684.0,684001155.0
2025,80,Ministerio de Salud,26,Cobertura de Emergencias Sanitarias,684.0,1783.15,1783153820.0
2026,80,Ministerio de Salud,26,Cobertura de Emergencias Sanitarias,4125.95,4398.18,4398182622.0
2023,80,Ministerio de Salud,29,"Acceso a Medicamentos, Insumos y Tecnologia Medica",26052744224.72,38192632486.59,26052744225.0
2024,80,Ministerio de Salud,29,"Acceso a Medicamentos, Insumos y Tecnologia Medica",38201.05,118279.13,118279125172.0
2025,80,Ministerio de Salud,29,"Acceso a Medicamentos, Insumos y Tecnologia Medica",66898.94,151269.52,151269521887.0
2026,80,Ministerio de Salud,29,"Acceso a Medicamentos, Insumos y Tecnologia Medica",181633.75,159564.76,159564757289.0
2023,80,Ministerio de Salud,3,Actividades Comunes a los Programas con Financiamiento Externo,554940399.94,1518396674.4,554940400.0
2024,80,Ministerio de Salud,3,Actividades Comunes a los Programas con Financiamiento Externo,1518.4,1513.89,1513886983.0
2025,80,Ministerio de Salud,3,Actividades Comunes a los Programas con Financiamiento Externo,1513.89,1695.9,1695899921.0
2023,80,Ministerio de Salud,30,Fortalecimiento de la Capacidad del Sistema Publico de  Salud,2319397677.4,2561128850.13,2319397677.0
2024,80,Ministerio de Salud,30,Fortalecimiento de la Capacidad del Sistema Publico de  Salud,2636.95,7299.08,7299077973.0
2025,80,Ministerio de Salud,30,Fortalecimiento de la Capacidad del Sistema Publico de  Salud,2749.29,21125.53,21125533553.0
2026,80,Ministerio de Salud,30,Fortalecimiento de la Capacidad del Sistema Publico de  Salud,8840.2,8808.9,8808902578.0
2025,80,Ministerio de Salud,36,Atencion Medica a los Beneficiarios de Pensiones no Contributivas,552553.36,868655.24,868655239207.0
2023,80,Ministerio de Salud,37,Prevencion y Control de Enfermedades Endemicas,3056511265.51,3816961798.96,3056511266.0
2024,80,Ministerio de Salud,37,Prevencion y Control de Enfermedades Endemicas,3816.96,3331.8,3331804429.0
2025,80,Ministerio de Salud,37,Prevencion y Control de Enfermedades Endemicas,3251.71,4487.14,4487137860.0
2026,80,Ministerio de Salud,37,Prevencion y Control de Enfermedades Endemicas,12071.86,11277.08,11277081500.0
2023,80,Ministerio de Salud,38,Funciones Esenciales de Salud Publica (BCIE N°2215),0.0,203559389.56,0.0
2024,80,Ministerio de Salud,38,Funciones Esenciales de Salud Publica (BCIE N°2215),203.56,243.17,243169429.0
2023,80,Ministerio de Salud,39,Desarrollo de Estrategias en Salud Comunitaria,1905632669.63,2555171012.17,1905632670.0
2024,80,Ministerio de Salud,39,Desarrollo de Estrategias en Salud Comunitaria,2572.44,2044.78,2044780750.0
2025,80,Ministerio de Salud,39,Fortalecimiento de la Estrategia de Atencion Primaria,2044.78,994.33,994328440.0
2026,80,Ministerio de Salud,39,Fortalecimiento de la Estrategia de Atencion Primaria,145.95,557.3,557300671.0
2023,80,Ministerio de Salud,41,Atencion Sanitaria en el Territorio,113749096.75,170006153.01,113749097.0
2024,80,Ministerio de Salud,41,Atencion Sanitaria en el Territorio,170.32,156.22,156223216.0
2025,80,Ministerio de Salud,41,Atencion Sanitaria en el Territorio,156.22,7.86,7859543.0
2023,80,Ministerio de Salud,42,Prevencion y Tratamiento de Patologias Especificas,682788512.79,820344737.34,682788513.0
2024,80,Ministerio de Salud,42,Prevencion y Tratamiento de Patologias Especificas,820.34,617.1,617103665.0
2025,80,Ministerio de Salud,42,Prevencion y Tratamiento de Patologias Especificas,617.1,621.68,621683255.0
2026,80,Ministerio de Salud,42,Prevencion y Tratamiento de Patologias Especificas,490.62,501.47,501465873.0
2023,80,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,5635456738.45,13520678471.66,5635456738.0
2024,80,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,15249.73,47021.87,47021871798.0
2025,80,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,7235.42,1.0,1000000.0
2023,80,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),27858639485.61,31999848634.82,27858639486.0
2024,80,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N° 8853-AR/BIRF N° 9222-AR/BIRF N° 9547-AR),33173.91,83443.23,83443229240.0
2025,80,Ministerio de Salud,47,Fortalecimiento de los Sistemas Provinciales de Salud,33610.82,131227.89,131227890924.0
2026,80,Ministerio de Salud,47,Fortalecimiento de los Sistemas Provinciales de Salud,56399.48,30988.12,30988124613.0
2023,80,Ministerio de Salud,49,"Estadisticas, Estudios e Investigaciones en Salud",1088518629.52,1042518583.52,1088518630.0
2024,80,Ministerio de Salud,49,"Estadisticas, Estudios e Investigaciones en Salud",1091.9,560.77,560768634.0
2025,80,Ministerio de Salud,49,"Estadisticas, Estudios e Investigaciones en Salud",560.77,1633.61,1633606972.0
2026,80,Ministerio de Salud,49,"Estadisticas, Estudios e Investigaciones en Salud",3782.08,3934.72,3934722377.0
2023,80,Ministerio de Salud,5,Actividades Comunes de Programas de Calidad en Salud,414508501.51,453156615.16,414508502.0
2024,80,Ministerio de Salud,5,Actividades Comunes de Programas de Calidad en Salud,453.52,378.12,378120605.0
2025,80,Ministerio de Salud,5,Actividades Comunes de Programas de Gestion Sanitaria,378.12,3636.14,3636141956.0
2026,80,Ministerio de Salud,5,Actividades Comunes de Programas de Gestion Sanitaria,9434.67,10873.47,10873469483.0
2023,80,Ministerio de Salud,50,Acciones para la Identidad de Genero (PPG),697090936.09,474140713.14,697090936.0
2023,80,Ministerio de Salud,50,Regulacion y Control del Sistema de Salud,1245246208.24,2132504043.5,1245246208.0
2024,80,Ministerio de Salud,50,Acciones para la Identidad de Genero,474.14,388.81,388807965.0
2024,80,Ministerio de Salud,50,Regulacion y Control del Sistema de Salud,2132.51,5569.38,5569378999.0
2025,80,Ministerio de Salud,50,Regulacion y Control del Sistema de Salud,5569.38,5593.13,5593129651.0
2026,80,Ministerio de Salud,50,Regulacion y Control del Sistema de Salud,6454.27,6454.27,6454274918.0
2024,80,Ministerio de Salud,51,"Prevencion, Estadisticas e Investigacion sobre Consumos Problematicos",533.99,2145.18,2145179941.0
2025,80,Ministerio de Salud,51,"Prevencion, Estadisticas e Investigacion sobre Consumos Problematicos",2145.18,2950.66,2950661263.0
2026,80,Ministerio de Salud,51,"Prevencion, Estadisticas e Investigacion sobre Consumos Problematicos",2890.26,2562.43,2562430900.0
2023,80,Ministerio de Salud,52,Asistencia para la Salud Mental y Consumos Problematicos  (DIS),2999189383.19,6691350362.34,2999189383.0
2024,80,Ministerio de Salud,52,Asistencia para la Salud Mental y Consumos Problematicos,6691.46,16815.79,16815790654.0
2024,80,Ministerio de Salud,52,Atencion y Acompañamiento a Personas con Consumos Problematicos,15984.86,32245.93,32245926680.0
2025,80,Ministerio de Salud,52,Asistencia para la Salud Mental y Consumos Problematicos,16815.79,18610.35,18610351747.0
2025,80,Ministerio de Salud,52,Atencion y Acompañamiento a Personas con Consumos Problematicos,32245.93,55372.62,55372624968.0
2026,80,Ministerio de Salud,52,Atencion y Acompañamiento a Personas con Consumos Problematicos,57751.95,57599.51,57599513329.0
2023,80,Ministerio de Salud,53,Atencion de Pacientes,7214485764.48,12828667376.65,7214485764.0
2024,80,Ministerio de Salud,53,Atencion de Pacientes,12829.31,38014.85,38014851892.0
2025,80,Ministerio de Salud,53,Atencion de Pacientes,38014.85,44552.76,44552759797.0
2023,80,Ministerio de Salud,54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",7347516163.51,14184220741.21,7347516164.0
2024,80,Ministerio de Salud,54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",14191.02,39568.19,39568187913.0
2025,80,Ministerio de Salud,54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",39568.19,48883.23,48883232684.0
2026,80,Ministerio de Salud,54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",48504.0,48160.0,48160000000.0
2023,80,Ministerio de Salud,55,Regulacion de la Ablacion e Implantes,4303814643.81,8732822537.81,4303814644.0
2024,80,Ministerio de Salud,55,Cobertura Sanitaria Compensatoria,0.0,78083.59,78083593316.0
2024,80,Ministerio de Salud,55,Regulacion de la Ablacion e Implantes,8732.81,37244.13,37244127898.0
2025,80,Ministerio de Salud,55,Cobertura Sanitaria Compensatoria,78083.59,126028.28,126028275954.0
2025,80,Ministerio de Salud,55,Regulacion de la Ablacion e Implantes,37244.13,44045.65,44045654252.0
2026,80,Ministerio de Salud,55,Cobertura Sanitaria Compensatoria,107167.43,102185.48,102185476293.0
2026,80,Ministerio de Salud,55,Regulacion de la Ablacion e Implantes,45823.0,44823.1,44823100000.0
2023,80,Ministerio de Salud,56,"Prevencion, Control e Investigacion de Patologias en Salud",9464934779.93,14598092491.08,9464934780.0
2024,80,Ministerio de Salud,56,"Prevencion, Control e Investigacion de Patologias en Salud",14600.45,41879.06,41879062399.0
2025,80,Ministerio de Salud,56,"Prevencion, Control e Investigacion de Patologias en Salud",41715.15,50922.38,50922381642.0
2026,80,Ministerio de Salud,56,"Prevencion, Control e Investigacion de Patologias en Salud",51953.0,53155.1,53155102779.0
2023,80,Ministerio de Salud,58,Atencion Sanitaria para la Comunidad,34926922302.89,62344011888.95,34926922303.0
2024,80,Ministerio de Salud,58,Atencion Sanitaria para la Comunidad,62351.0,171976.0,171976001208.0
2025,80,Ministerio de Salud,58,Atencion Sanitaria para la Comunidad,171976.0,209353.96,209353958685.0
2023,80,Ministerio de Salud,59,Atencion de Pacientes (DIS),5821014425.01,11253471431.46,5821014425.0
2024,80,Ministerio de Salud,59,Atencion de Pacientes,11264.81,29483.53,29483527121.0
2025,80,Ministerio de Salud,59,Atencion de Pacientes,29483.53,37782.17,37782166470.0
2023,80,Ministerio de Salud,60,Atencion a Personas con Discapacidades Psicofisicas (DIS),2281773288.77,4499998824.99,2281773289.0
2024,80,Ministerio de Salud,60,Atencion a Personas con Discapacidades Psicofisicas,4501.2,11240.83,11240829814.0
2025,80,Ministerio de Salud,60,Atencion a Personas con Discapacidades Psicofisicas,11240.83,14962.33,14962333318.0
2025,80,Ministerio de Salud,62,Prevencion y Control de Discapacidades,3501.6,3624.6,3624598955.0
2023,80,Ministerio de Salud,63,Asistencia Financiera a Agentes del Seguro de Salud,42513117108.07,79067592862.51,42513117108.0
2024,80,Ministerio de Salud,63,Asistencia Financiera a Agentes del Seguro de Salud,79068.25,81620.2,81620202550.0
2025,80,Ministerio de Salud,63,Asistencia Financiera a Agentes del Seguro de Salud,74945.2,63685.85,63685853385.0
2026,80,Ministerio de Salud,63,Asistencia Financiera a Agentes del Seguro de Salud,82545.6,79682.2,79682201863.0
2023,80,Ministerio de Salud,65,"Investigacion, Prevencion, Deteccion Temprana y Tratamiento del Cancer",894387671.39,3052382829.38,894387671.0
2024,80,Ministerio de Salud,65,"Investigacion, Prevencion, Deteccion Temprana y Tratamiento del Cancer",3066.43,4999.03,4999027821.0
2025,80,Ministerio de Salud,65,"Investigacion, Prevencion, Deteccion Temprana y Tratamiento del Cancer",4999.03,12932.53,12932528560.0
2026,80,Ministerio de Salud,65,"Investigacion, Prevencion, Deteccion Temprana y Tratamiento del Cancer",15061.03,10227.26,10227256394.0
2023,80,Ministerio de Salud,66,Investigacion y Desarrollo de los Laboratorios de Produccion Publica,382566146.57,448157010.16,382566147.0
2024,80,Ministerio de Salud,66,Investigacion y Desarrollo de los Laboratorios de Produccion Publica,584.68,274.72,274717345.0
2025,80,Ministerio de Salud,66,Investigacion y Desarrollo de los Laboratorios de Produccion Publica,274.72,0.0,0.0
2026,80,Ministerio de Salud,67,Acciones de Integracion de Personas con Discapacidad,3130.4,3035.67,3035673552.0
2026,80,Ministerio de Salud,68,Promocion del Modelo Social de la Discapacidad en Municipios,412.0,412.0,412000000.0
2026,80,Ministerio de Salud,69,Pensiones no Contributivas por Invalidez Laborativa,4038947.93,4038642.89,4038642891366.0
2023,80,Ministerio de Salud,7,Actividades Comunes de Programas de Equidad en Salud,450835575.84,595545673.55,450835576.0
2024,80,Ministerio de Salud,7,Actividades Comunes de Programas de Equidad en Salud,595.71,525.89,525888095.0
2025,80,Ministerio de Salud,7,Actividades Comunes de Programas de Equidad en Salud,525.89,2.97,2965448.0
2026,80,Ministerio de Salud,70,Atencion Medica a los Beneficiarios de Pensiones no Contributivas,1141482.83,1141628.12,1141628124572.0
2026,80,Ministerio de Salud,71,Prevencion y Control de Discapacidades,6251.36,5756.89,5756890867.0
2023,80,Ministerio de Salud,8,Actividades Comunes a los Programas de Acceso a la Salud,792922821.92,830986388.99,792922822.0
2024,80,Ministerio de Salud,8,Actividades Comunes a los Programas de Acceso a la Salud,831.99,639.87,639872771.0
2025,80,Ministerio de Salud,8,Actividades Comunes a los Programas de Acceso a la Salud,639.87,0.0,0.0
2023,80,Ministerio de Salud,9,Actividades Comunes de la Unidad Gabinete de Asesores,714030850.03,922720198.72,714030850.0
2024,80,Ministerio de Salud,9,Actividades Comunes de la Unidad Gabinete de Asesores,928.08,731.16,731157481.0
2025,80,Ministerio de Salud,9,Actividades Comunes de la Unidad Gabinete de Asesores,731.16,1276.36,1276363978.0
2026,80,Ministerio de Salud,9,Actividades Comunes de la Unidad Gabinete de Asesores,3755.43,4244.22,4244220163.0
2023,80,Ministerio de Salud,95,Servicios de la Deuda,24000.02,89274.09,24000.0
2024,80,Ministerio de Salud,95,Servicios de la Deuda,0.09,0.09,89274.0
2025,80,Ministerio de Salud,95,Servicios de la Deuda,0.09,0.09,89274.0
2026,80,Ministerio de Salud,95,Servicios de la Deuda,1.0,1.0,1000000.0
2023,80,Ministerio de Salud,99,Transferencias Varias,63514377191.31,122572147797.03,63514377191.0
2024,80,Ministerio de Salud,99,Transferencias Varias,122572.03,423730.59,423730594792.0
2025,80,Ministerio de Salud,99,Transferencias Varias,423730.59,516981.86,516981861701.0
2026,80,Ministerio de Salud,99,Transferencias Varias y Erogaciones Figurativas,556252.52,556252.52,556252522650.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,1,Actividades Centrales,7388627144.62,13035311979.3,7388627145.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,17,Conservacion y Administracion de Areas Naturales Protegidas,9703988034.98,16771283490.27,9703988035.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,18,Atencion a Pasividades de Guardaparques,770802901.8,1508562726.56,770802902.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,19,Formacion y Capacitacion,285104161.1,643043719.04,285104161.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,23,Programa de Desarrollo de Corredores Turisticos (BID Nº 2606/OC-AR),161221161.22,161221161.22,161221161.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,24,Infraestructura en Areas Naturales Protegidas,1120176202.18,1766244746.24,1120176202.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,25,Sistema de Areas Marinas Protegidas,122730532.73,234304262.3,122730533.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,26,"Planificacion, Formulacion y Ejecucion de Politicas de Conservacion en Areas Naturales Protegidas",299649258.65,745500260.5,299649259.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,27,Recuperacion Sustentable de Paisajes y Medios de Vida en Argentina (BIRF N° 9335-AR y PROGREEN Nº TF0B7681),1475240156.24,2773147947.15,1475240156.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,60,Politica Ambiental en Recursos Naturales,11607359076.35,12758703928.69,11607359076.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,61,Promocion y Gestion del Cambio Climatico y el Desarrollo Sostenible,956377037.38,1072279672.28,956377037.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,62,Coordinacion Interjurisdiccional e Interinstitucional,630764439.76,722716515.72,630764440.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,63,Control Ambiental,19682678768.66,28687923766.9,19682678769.0
2023,81,Ministerio de Ambiente y Desarrollo Sostenible,66,Desarrollo Sostenible,860844843.84,1693105676.1,860844844.0
2023,85,Ministerio de Desarrollo Social,1,Actividades Centrales,19654747226.73,48561809192.76,19654747227.0
2023,85,Ministerio de Desarrollo Social,11,Actividad Comun a los Programas 57 y 58,4163294095.29,4171040323.04,4163294095.0
2023,85,Ministerio de Desarrollo Social,20,Abordaje Territorial,47746147251.1,99465804892.71,47746147251.0
2023,85,Ministerio de Desarrollo Social,24,Economia Social,3266440753.44,3757509561.51,3266440753.0
2023,85,Ministerio de Desarrollo Social,26,Politicas Alimentarias,420527667283.25,853412689228.84,420527667283.0
2023,85,Ministerio de Desarrollo Social,38,Acciones de Pg Nac de Inclusion Socio-Productiva y Desarrollo Local - Potenciar Trabajo,590463031546.44,1025181002070.98,590463031546.0
2023,85,Ministerio de Desarrollo Social,4,"Actividades Comunes a los Programas 44, 45, 46, 47 y 49",1801575644.57,3570277743.27,1801575645.0
2023,85,Ministerio de Desarrollo Social,44,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes",6213881909.88,10421177038.17,6213881910.0
2023,85,Ministerio de Desarrollo Social,45,Politicas Federales para la Promocion de los Derechos de Niños y Adolescentes,2365068729.07,3551236741.23,2365068729.0
2023,85,Ministerio de Desarrollo Social,46,Promocion y Proteccion de los Derechos de Adultos Mayores,1988308269.31,3412460164.46,1988308269.0
2023,85,Ministerio de Desarrollo Social,47,Promocion y Asistencia a Espacios de Primera Infancia,3278890266.89,4990606063.6,3278890267.0
2023,85,Ministerio de Desarrollo Social,49,Acciones para el Fortalecimiento de las Familias y su Inclusion Comunitaria,300455926.46,569812898.81,300455926.0
2023,85,Ministerio de Desarrollo Social,51,Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil,129362177.36,129362177.36,129362177.0
2023,85,Ministerio de Desarrollo Social,52,Apoyo al Plan Nacional de Primera Infancia,4088514929.51,8736869577.86,4088514930.0
2023,85,Ministerio de Desarrollo Social,53,Integracion Socio Urbana,11213780479.77,36270739335.7,11213780480.0
2023,85,Ministerio de Desarrollo Social,54,Plan Nacional de Proteccion Social,4090635978.63,3515635403.63,4090635979.0
2023,85,Ministerio de Desarrollo Social,55,Programa de Fortalecimiento de la Informacion Social Estrategica,70601076.6,70601076.6,70601077.0
2023,85,Ministerio de Desarrollo Social,56,Acciones del Programa Nacional de Inclusion e Integracion de Jovenes - Potenciar Inclusion Joven,6655269273.26,6655269273.26,6655269273.0
2023,85,Ministerio de Desarrollo Social,57,Acciones de Abordaje Integral Comunitaria,2852174194.17,19252190594.17,2852174194.0
2023,85,Ministerio de Desarrollo Social,58,Programa de Integracion Social y Fortalecimiento de la Ciudadania hacia el Desarrollo Humano,724920924.92,724920924.92,724920925.0
2023,85,Ministerio de Desarrollo Social,59,Programa para la Equidad del Norte Grande,50161809.16,50161809.16,50161809.0
2023,85,Ministerio de Desarrollo Social,60,Programa de Articulacion Social del Area Metropolitana de Buenos Aires,50161809.16,50161809.16,50161809.0
2023,85,Ministerio de Desarrollo Social,61,Construccion “CASA AMOR”,0.0,225100225.1,0.0
2023,85,Ministerio de Desarrollo Social,8,Actividad Comun a los Programas 24 y 38,4639428048.42,4655998317.99,4639428048.0
2023,85,Ministerio de Desarrollo Social,9,"Actividad Comun a los Programas 26, 51, 54 y 56",1558583484.58,1558583484.58,1558583485.0
2023,85,Ministerio de Desarrollo Social,99,Transferencias Varias,3061795211.79,1261793411.79,3061795212.0
2023,86,"Ministerio de las Mujeres, Géneros y Diversidad",1,Actividades Centrales (PPG),1323298165.3,2360567832.57,1323298165.0
2023,86,"Ministerio de las Mujeres, Géneros y Diversidad",18,Formulacion de Politicas contra la Violencia por Razones de Genero (PPG),50588058628.01,75519551717.48,50588058628.0
2023,86,"Ministerio de las Mujeres, Géneros y Diversidad",19,Formulacion de Politicas de Igualdad y Diversidad (PPG),1647110433.11,1957821299.82,1647110433.0
2023,86,"Ministerio de las Mujeres, Géneros y Diversidad",20,"Acciones de Formacion, Investigacion y Politicas Culturales para la Igualdad (PPG)",561608153.61,808929097.93,561608154.0
2023,86,"Ministerio de las Mujeres, Géneros y Diversidad",21,Apoyo a la Implementacion de Politicas de Genero (PPG),283093230.09,604005033.0,283093230.0
2024,88,Ministerio de Capital Humano,1,Actividades Centrales,520936.52,1274295.98,1274295980184.0
2025,88,Ministerio de Capital Humano,1,Actividades Centrales,1266630.99,1559825.49,1559825485013.0
2026,88,Ministerio de Capital Humano,1,Actividades Centrales,1628404.14,1784757.38,1784757382604.0
2024,88,Ministerio de Capital Humano,11,Actividad Comun a los Programas 57 y 58,4171.04,4171.04,4171036152.0
2025,88,Ministerio de Capital Humano,11,Actividad Comun a los Programas 57 y 58,4171.04,3947.2,3947203617.0
2024,88,Ministerio de Capital Humano,16,Acciones Artisticas del Teatro Nacional Cervantes,3310.82,8940.29,8940294857.0
2024,88,Ministerio de Capital Humano,16,Acciones de Empleo,47997.28,718053.7,718053701598.0
2024,88,Ministerio de Capital Humano,16,Asistencia a la Actividad Cooperativa y Mutual,14371.66,19632.37,19632372112.0
2024,88,Ministerio de Capital Humano,16,Evaluacion y Acreditacion Universitaria,1666.39,4792.25,4792245802.0
2024,88,Ministerio de Capital Humano,16,Financiamiento para el Fomento de las Artes,1507.25,3212.9,3212901587.0
2024,88,Ministerio de Capital Humano,16,Fiscalizacion Cumplimiento de la Ley de Riesgos del Trabajo,4159.09,11187.66,11187661185.0
2024,88,Ministerio de Capital Humano,16,"Fomento, Produccion y Difusion del Teatro",3104.71,6425.75,6425748555.0
2024,88,Ministerio de Capital Humano,16,"Investigacion de la Flora, Fauna y Gea",2828.04,6804.7,6804703921.0
2024,88,Ministerio de Capital Humano,16,Prestaciones Previsionales,10020373.17,28033633.52,28033633524672.0
2025,88,Ministerio de Capital Humano,16,Acciones de Empleo,722447.16,953071.25,953071250207.0
2025,88,Ministerio de Capital Humano,16,Asistencia a la Actividad Cooperativa y Mutual,19632.37,19985.56,19985561916.0
2025,88,Ministerio de Capital Humano,16,Evaluacion y Acreditacion Universitaria,4792.25,6804.49,6804493638.0
2025,88,Ministerio de Capital Humano,16,Fiscalizacion Cumplimiento de la Ley de Riesgos del Trabajo,11187.66,14049.08,14049081666.0
2025,88,Ministerio de Capital Humano,16,"Investigacion de la Flora, Fauna y Gea",6804.7,9796.91,9796907306.0
2025,88,Ministerio de Capital Humano,16,Prestaciones Previsionales,28033633.52,45239328.31,45239328312054.0
2026,88,Ministerio de Capital Humano,16,Acciones de Empleo,789925.99,773486.82,773486822341.0
2026,88,Ministerio de Capital Humano,16,Asistencia a la Actividad Cooperativa y Mutual,18871.04,18433.4,18433400837.0
2026,88,Ministerio de Capital Humano,16,Evaluacion y Acreditacion Universitaria,5621.0,5588.86,5588860000.0
2026,88,Ministerio de Capital Humano,16,Fiscalizacion Cumplimiento de la Ley de Riesgos del Trabajo,14822.0,14760.58,14760580000.0
2026,88,Ministerio de Capital Humano,16,"Investigacion de la Flora, Fauna y Gea",10016.0,9989.88,9989880000.0
2026,88,Ministerio de Capital Humano,16,Prestaciones Previsionales,52748936.11,52748936.11,52748936114251.0
2024,88,Ministerio de Capital Humano,17,Complementos a las Prestaciones Previsionales,1048309.67,2909334.9,2909334896639.0
2025,88,Ministerio de Capital Humano,17,Complementos a las Prestaciones Previsionales,2909334.9,2999334.9,2999334896639.0
2026,88,Ministerio de Capital Humano,17,Complementos a las Prestaciones Previsionales,2957989.08,2946969.08,2946969084091.0
2024,88,Ministerio de Capital Humano,18,Analisis y Formulacion de la Politica de Seguridad Social,544.22,1642.72,1642722230.0
2024,88,Ministerio de Capital Humano,18,Formulacion de Politicas contra la Violencia por Razones de Genero (PPG),75538.64,25698.76,25698755542.0
2024,88,Ministerio de Capital Humano,18,Seguro de Desempleo,47092.51,257136.9,257136904538.0
2025,88,Ministerio de Capital Humano,18,Analisis y Formulacion de la Politica de Seguridad Social,1642.72,18239.76,18239762175.0
2025,88,Ministerio de Capital Humano,18,Seguro de Desempleo,257136.9,349636.9,349636904538.0
2026,88,Ministerio de Capital Humano,18,Analisis y Formulacion de la Politica de Seguridad Social,35753.74,35980.74,35980741458.0
2026,88,Ministerio de Capital Humano,18,Seguro de Desempleo,363257.59,363257.59,363257590214.0
2024,88,Ministerio de Capital Humano,19,Asignaciones Familiares,1570493.43,5674259.11,5674259113311.0
2024,88,Ministerio de Capital Humano,19,Formulacion de Politicas de Igualdad y Diversidad (PPG),2003.32,1470.55,1470546187.0
2025,88,Ministerio de Capital Humano,19,Asignaciones Familiares,5674259.11,8846113.56,8846113558819.0
2026,88,Ministerio de Capital Humano,19,Asignaciones Familiares,10152516.01,10152516.01,10152516013276.0
2024,88,Ministerio de Capital Humano,20,Abordaje Territorial,111802.47,7820.82,7820818949.0
2024,88,Ministerio de Capital Humano,20,"Acciones de Formacion, Investigacion y Politicas Culturales para la Igualdad (PPG)",809.93,794.83,794829400.0
2024,88,Ministerio de Capital Humano,20,Atencion Ex-Cajas Provinciales,359683.71,971870.68,971870675316.0
2024,88,Ministerio de Capital Humano,20,Formulacion y Regulacion de la Politica Laboral,3574.24,8603.57,8603574367.0
2025,88,Ministerio de Capital Humano,20,Abordaje Territorial,7820.82,3791.6,3791604903.0
2025,88,Ministerio de Capital Humano,20,Atencion Ex-Cajas Provinciales,971870.68,1633870.68,1633870675316.0
2025,88,Ministerio de Capital Humano,20,Formulacion y Regulacion de la Politica Laboral,8603.57,9222.34,9222341367.0
2026,88,Ministerio de Capital Humano,20,Atencion Ex-Cajas Provinciales,1920828.08,1920828.08,1920828079576.0
2026,88,Ministerio de Capital Humano,20,Formulacion y Regulacion de la Politica Laboral,19287.92,19641.86,19641858017.0
2024,88,Ministerio de Capital Humano,21,Apoyo a la Implementacion de Politicas de Genero (PPG),801.5,631.9,631903592.0
2024,88,Ministerio de Capital Humano,21,Atencion Pensiones Ex-Combatientes y Regimen Reparatorio Ley Nº26.913,93517.99,228262.71,228262709059.0
2025,88,Ministerio de Capital Humano,21,Atencion Pensiones Ex-Combatientes y Regimen Reparatorio Ley Nº26.913,228262.71,322262.71,322262709059.0
2026,88,Ministerio de Capital Humano,21,Atencion Pensiones Ex-Combatientes y Regimen Reparatorio Ley Nº26.913,374777.41,374777.41,374777412159.0
2024,88,Ministerio de Capital Humano,22,Promocion e Integracion Cultural,4178.15,6231.78,6231779699.0
2024,88,Ministerio de Capital Humano,22,Regularizacion del Trabajo,2114.16,5344.83,5344825839.0
2025,88,Ministerio de Capital Humano,22,Regularizacion del Trabajo,5344.83,6323.06,6323055839.0
2026,88,Ministerio de Capital Humano,22,Regularizacion del Trabajo,18383.36,18560.42,18560424101.0
2024,88,Ministerio de Capital Humano,23,Acciones de Capacitacion Laboral,31733.35,33127.77,33127768169.0
2024,88,Ministerio de Capital Humano,23,Gestion de Organismos Estables,4411.85,9617.32,9617318583.0
2025,88,Ministerio de Capital Humano,23,Acciones de Capacitacion Laboral,23118.32,31089.82,31089818312.0
