jur_id,jur_desc,prg_id,en_2023,en_2024,en_2025,en_2026,monto_2023,monto_2024,monto_2025,monto_2026,nombre_estable,nombres_distintos,alerta,desc_2023,desc_2026
77,Ministerio de Infraestructura,86,✗,✓,✗,✗,0,143908869.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,87,✗,✓,✗,✗,0,11883054540.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,91,✗,✓,✗,✗,0,9862691060.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,92,✗,✓,✗,✗,0,21782970453.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,94,✗,✓,✗,✗,0,810219298.0,0,0,SI,,NUEVO_POST2023,,
77,Ministerio de Infraestructura,95,✗,✓,✗,✗,0,85971169998.0,0,0,SI,,NUEVO_POST2023,,
80,Ministerio de Salud,1,✓,✓,✓,✓,20715025721.0,132954698646.0,188152540445.0,121161145160.0,SI,,,Actividades Centrales,Actividades Centrales
80,Ministerio de Salud,10,✗,✓,✓,✓,0,7391219032.0,9274133795.0,6600005159.0,NO,Actividades Comunes  a los Programas 51 y 52 | Actividad Comun a los Programas 51 y 52,NOMBRE_CAMBIA | NUEVO_POST2023,,Actividades Comunes  a los Programas 51 y 52
80,Ministerio de Salud,12,✗,✗,✗,✓,0,0,0,22808171763.0,SI,,NUEVO_POST2023,,Actividades Comunes a  las Politicas de Discapacidad
80,Ministerio de Salud,16,✓,✓,✓,✓,2647612072.0,6102325164.0,5304959248.0,19271253200.0,NO,Apoyo al Desarrollo de la Atencion Medica | Asistencia para la Salud Mental y Consumos Problematicos,NOMBRE_CAMBIA,Apoyo al Desarrollo de la Atencion Medica,Asistencia para la Salud Mental y Consumos Problematicos
80,Ministerio de Salud,17,✓,✓,✓,✓,8128557328.0,7079827505.0,24222320566.0,46763139167.0,NO,Abordaje de Curso de Vida (NNA) | Abordaje de Curso de Vida | Atencion Especializada en Rehabilitacion y Cuidados Paliativos,NOMBRE_CAMBIA,Abordaje de Curso de Vida (NNA),Atencion Especializada en Rehabilitacion y Cuidados Paliativos
80,Ministerio de Salud,18,✓,✓,✓,✓,1741372679.0,9031443005.0,292813000.0,25830248886.0,NO,Formacion de Recursos Humanos Sanitarios y Asistenciales | Promocion del Modelo Social de la Discapacidad en Municipios,NOMBRE_CAMBIA,Formacion de Recursos Humanos Sanitarios y Asistenciales,Formacion de Recursos Humanos Sanitarios y Asistenciales
80,Ministerio de Salud,19,✗,✗,✗,✓,0,0,0,38331866279.0,SI,,NUEVO_POST2023,,Asistencia Especializada en Problematicas de Salud Mental y Discapacidad Intelectual
80,Ministerio de Salud,20,✓,✓,✓,✓,117545568172.0,226916851674.0,227523893438.0,304037812568.0,NO,Prevencion y Control de Enfermedades Transmisible e Inmunoprevenibles | Prevencion y Control de Enfermedades Transmisibles e Inmunoprevenibles,NOMBRE_CAMBIA,Prevencion y Control de Enfermedades Transmisibles e Inmunoprevenibles,Prevencion y Control de Enfermedades Transmisible e Inmunoprevenibles
80,Ministerio de Salud,21,✓,✓,✓,✓,10895035436.0,1084146350.0,2617422823.0,7279182741.0,SI,,,"Planificacion, Control, Regulacion, Estudios, Investigaciones y Fiscalizacion de la Politica de Salud","Planificacion, Control, Regulacion, Estudios, Investigaciones y Fiscalizacion de la Politica de Salud"
80,Ministerio de Salud,22,✓,✓,✓,✓,21224490382.0,23473293565.0,59977472018.0,61373228858.0,SI,,,"Respuesta al VIH, Infecciones de Transmision Sexual, Hepatitis Virales, Tuberculosis y Lepra","Respuesta al VIH, Infecciones de Transmision Sexual, Hepatitis Virales, Tuberculosis y Lepra"
80,Ministerio de Salud,23,✗,✗,✓,✗,0,0,4232463728109.0,0,SI,,NUEVO_POST2023,,
80,Ministerio de Salud,24,✓,✓,✓,✓,450607453.0,410736926.0,812669578.0,2860471722.0,SI,,,Abordaje Integral de Enfermedades No Transmisibles y sus Factores de Riesgo,Abordaje Integral de Enfermedades No Transmisibles y sus Factores de Riesgo
80,Ministerio de Salud,25,✓,✓,✓,✓,7891268259.0,3968664466.0,25615899010.0,27288661351.0,SI,,,Desarrollo de la Salud Sexual y la Procreacion Responsable,Desarrollo de la Salud Sexual y la Procreacion Responsable
80,Ministerio de Salud,26,✓,✓,✓,✓,834690967.0,684001155.0,1783153820.0,4398182622.0,SI,,,Cobertura de Emergencias Sanitarias,Cobertura de Emergencias Sanitarias
80,Ministerio de Salud,29,✓,✓,✓,✓,26052744225.0,118279125172.0,151269521887.0,159564757289.0,SI,,,"Acceso a Medicamentos, Insumos y Tecnologia Medica","Acceso a Medicamentos, Insumos y Tecnologia Medica"
80,Ministerio de Salud,3,✓,✓,✓,✗,554940400.0,1513886983.0,1695899921.0,0,SI,,,Actividades Comunes a los Programas con Financiamiento Externo,
80,Ministerio de Salud,30,✓,✓,✓,✓,2319397677.0,7299077973.0,21125533553.0,8808902578.0,SI,,,Fortalecimiento de la Capacidad del Sistema Publico de  Salud,Fortalecimiento de la Capacidad del Sistema Publico de  Salud
80,Ministerio de Salud,36,✗,✗,✓,✗,0,0,868655239207.0,0,SI,,NUEVO_POST2023,,
80,Ministerio de Salud,37,✓,✓,✓,✓,3056511266.0,3331804429.0,4487137860.0,11277081500.0,SI,,,Prevencion y Control de Enfermedades Endemicas,Prevencion y Control de Enfermedades Endemicas
80,Ministerio de Salud,38,✓,✓,✗,✗,0.0,243169429.0,0,0,SI,,,Funciones Esenciales de Salud Publica (BCIE N°2215),
80,Ministerio de Salud,39,✓,✓,✓,✓,1905632670.0,2044780750.0,994328440.0,557300671.0,NO,Fortalecimiento de la Estrategia de Atencion Primaria | Desarrollo de Estrategias en Salud Comunitaria,NOMBRE_CAMBIA,Desarrollo de Estrategias en Salud Comunitaria,Fortalecimiento de la Estrategia de Atencion Primaria
80,Ministerio de Salud,41,✓,✓,✓,✗,113749097.0,156223216.0,7859543.0,0,SI,,,Atencion Sanitaria en el Territorio,
80,Ministerio de Salud,42,✓,✓,✓,✓,682788513.0,617103665.0,621683255.0,501465873.0,SI,,,Prevencion y Tratamiento de Patologias Especificas,Prevencion y Tratamiento de Patologias Especificas
80,Ministerio de Salud,45,✓,✓,✓,✗,5635456738.0,47021871798.0,1000000.0,0,SI,,,Prevencion y Control de Enfermedades Cronicas no Transmisibles,
80,Ministerio de Salud,47,✓,✓,✓,✓,27858639486.0,83443229240.0,131227890924.0,30988124613.0,NO,Fortalecimiento de los Sistemas Provinciales de Salud | Desarrollo de Seguros Publicos de Salud (BIRF N° 8853-AR/BIRF N° 9222-AR/BIRF N° 9547-AR) | Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),NOMBRE_CAMBIA,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Fortalecimiento de los Sistemas Provinciales de Salud
80,Ministerio de Salud,49,✓,✓,✓,✓,1088518630.0,560768634.0,1633606972.0,3934722377.0,SI,,,"Estadisticas, Estudios e Investigaciones en Salud","Estadisticas, Estudios e Investigaciones en Salud"
80,Ministerio de Salud,5,✓,✓,✓,✓,414508502.0,378120605.0,3636141956.0,10873469483.0,NO,Actividades Comunes de Programas de Calidad en Salud | Actividades Comunes de Programas de Gestion Sanitaria,NOMBRE_CAMBIA,Actividades Comunes de Programas de Calidad en Salud,Actividades Comunes de Programas de Gestion Sanitaria
80,Ministerio de Salud,50,✓,✓,✓,✓,1245246208.0,5569378999.0,5593129651.0,6454274918.0,SI,,,Regulacion y Control del Sistema de Salud,Regulacion y Control del Sistema de Salud
80,Ministerio de Salud,51,✗,✓,✓,✓,0,2145179941.0,2950661263.0,2562430900.0,SI,,NUEVO_POST2023,,"Prevencion, Estadisticas e Investigacion sobre Consumos Problematicos"
80,Ministerio de Salud,52,✓,✓,✓,✓,2999189383.0,32245926680.0,55372624968.0,57599513329.0,NO,Atencion y Acompañamiento a Personas con Consumos Problematicos | Asistencia para la Salud Mental y Consumos Problematicos  (DIS),NOMBRE_CAMBIA,Asistencia para la Salud Mental y Consumos Problematicos  (DIS),Atencion y Acompañamiento a Personas con Consumos Problematicos
80,Ministerio de Salud,53,✓,✓,✓,✗,7214485764.0,38014851892.0,44552759797.0,0,SI,,,Atencion de Pacientes,
80,Ministerio de Salud,54,✓,✓,✓,✓,7347516164.0,39568187913.0,48883232684.0,48160000000.0,SI,,,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico","Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico"
80,Ministerio de Salud,55,✓,✓,✓,✓,4303814644.0,37244127898.0,44045654252.0,44823100000.0,SI,,,Regulacion de la Ablacion e Implantes,Regulacion de la Ablacion e Implantes
80,Ministerio de Salud,56,✓,✓,✓,✓,9464934780.0,41879062399.0,50922381642.0,53155102779.0,SI,,,"Prevencion, Control e Investigacion de Patologias en Salud","Prevencion, Control e Investigacion de Patologias en Salud"
80,Ministerio de Salud,58,✓,✓,✓,✗,34926922303.0,171976001208.0,209353958685.0,0,SI,,,Atencion Sanitaria para la Comunidad,
80,Ministerio de Salud,59,✓,✓,✓,✗,5821014425.0,29483527121.0,37782166470.0,0,NO,Atencion de Pacientes (DIS) | Atencion de Pacientes,NOMBRE_CAMBIA,Atencion de Pacientes (DIS),
80,Ministerio de Salud,60,✓,✓,✓,✗,2281773289.0,11240829814.0,14962333318.0,0,NO,Atencion a Personas con Discapacidades Psicofisicas | Atencion a Personas con Discapacidades Psicofisicas (DIS),NOMBRE_CAMBIA,Atencion a Personas con Discapacidades Psicofisicas (DIS),
80,Ministerio de Salud,62,✗,✗,✓,✗,0,0,3624598955.0,0,SI,,NUEVO_POST2023,,
80,Ministerio de Salud,63,✓,✓,✓,✓,42513117108.0,81620202550.0,63685853385.0,79682201863.0,SI,,,Asistencia Financiera a Agentes del Seguro de Salud,Asistencia Financiera a Agentes del Seguro de Salud
80,Ministerio de Salud,65,✓,✓,✓,✓,894387671.0,4999027821.0,12932528560.0,10227256394.0,SI,,,"Investigacion, Prevencion, Deteccion Temprana y Tratamiento del Cancer","Investigacion, Prevencion, Deteccion Temprana y Tratamiento del Cancer"
80,Ministerio de Salud,66,✓,✓,✓,✗,382566147.0,274717345.0,0.0,0,SI,,,Investigacion y Desarrollo de los Laboratorios de Produccion Publica,
80,Ministerio de Salud,67,✗,✗,✗,✓,0,0,0,3035673552.0,SI,,NUEVO_POST2023,,Acciones de Integracion de Personas con Discapacidad
80,Ministerio de Salud,68,✗,✗,✗,✓,0,0,0,412000000.0,SI,,NUEVO_POST2023,,Promocion del Modelo Social de la Discapacidad en Municipios
80,Ministerio de Salud,69,✗,✗,✗,✓,0,0,0,4038642891366.0,SI,,NUEVO_POST2023,,Pensiones no Contributivas por Invalidez Laborativa
80,Ministerio de Salud,7,✓,✓,✓,✗,450835576.0,525888095.0,2965448.0,0,SI,,,Actividades Comunes de Programas de Equidad en Salud,
80,Ministerio de Salud,70,✗,✗,✗,✓,0,0,0,1141628124572.0,SI,,NUEVO_POST2023,,Atencion Medica a los Beneficiarios de Pensiones no Contributivas
80,Ministerio de Salud,71,✗,✗,✗,✓,0,0,0,5756890867.0,SI,,NUEVO_POST2023,,Prevencion y Control de Discapacidades
80,Ministerio de Salud,8,✓,✓,✓,✗,792922822.0,639872771.0,0.0,0,SI,,,Actividades Comunes a los Programas de Acceso a la Salud,
80,Ministerio de Salud,9,✓,✓,✓,✓,714030850.0,731157481.0,1276363978.0,4244220163.0,SI,,,Actividades Comunes de la Unidad Gabinete de Asesores,Actividades Comunes de la Unidad Gabinete de Asesores
80,Ministerio de Salud,95,✓,✓,✓,✓,24000.0,89274.0,89274.0,1000000.0,SI,,,Servicios de la Deuda,Servicios de la Deuda
80,Ministerio de Salud,99,✓,✓,✓,✓,63514377191.0,423730594792.0,516981861701.0,556252522650.0,NO,Transferencias Varias | Transferencias Varias y Erogaciones Figurativas,NOMBRE_CAMBIA,Transferencias Varias,Transferencias Varias y Erogaciones Figurativas
81,Ministerio de Ambiente y Desarrollo Sostenible,1,✓,✗,✗,✗,7388627145.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
81,Ministerio de Ambiente y Desarrollo Sostenible,17,✓,✗,✗,✗,9703988035.0,0,0,0,SI,,SOLO_2023,Conservacion y Administracion de Areas Naturales Protegidas,
81,Ministerio de Ambiente y Desarrollo Sostenible,18,✓,✗,✗,✗,770802902.0,0,0,0,SI,,SOLO_2023,Atencion a Pasividades de Guardaparques,
81,Ministerio de Ambiente y Desarrollo Sostenible,19,✓,✗,✗,✗,285104161.0,0,0,0,SI,,SOLO_2023,Formacion y Capacitacion,
81,Ministerio de Ambiente y Desarrollo Sostenible,23,✓,✗,✗,✗,161221161.0,0,0,0,SI,,SOLO_2023,Programa de Desarrollo de Corredores Turisticos (BID Nº 2606/OC-AR),
81,Ministerio de Ambiente y Desarrollo Sostenible,24,✓,✗,✗,✗,1120176202.0,0,0,0,SI,,SOLO_2023,Infraestructura en Areas Naturales Protegidas,
81,Ministerio de Ambiente y Desarrollo Sostenible,25,✓,✗,✗,✗,122730533.0,0,0,0,SI,,SOLO_2023,Sistema de Areas Marinas Protegidas,
81,Ministerio de Ambiente y Desarrollo Sostenible,26,✓,✗,✗,✗,299649259.0,0,0,0,SI,,SOLO_2023,"Planificacion, Formulacion y Ejecucion de Politicas de Conservacion en Areas Naturales Protegidas",
81,Ministerio de Ambiente y Desarrollo Sostenible,27,✓,✗,✗,✗,1475240156.0,0,0,0,SI,,SOLO_2023,Recuperacion Sustentable de Paisajes y Medios de Vida en Argentina (BIRF N° 9335-AR y PROGREEN Nº TF0B7681),
81,Ministerio de Ambiente y Desarrollo Sostenible,60,✓,✗,✗,✗,11607359076.0,0,0,0,SI,,SOLO_2023,Politica Ambiental en Recursos Naturales,
81,Ministerio de Ambiente y Desarrollo Sostenible,61,✓,✗,✗,✗,956377037.0,0,0,0,SI,,SOLO_2023,Promocion y Gestion del Cambio Climatico y el Desarrollo Sostenible,
81,Ministerio de Ambiente y Desarrollo Sostenible,62,✓,✗,✗,✗,630764440.0,0,0,0,SI,,SOLO_2023,Coordinacion Interjurisdiccional e Interinstitucional,
81,Ministerio de Ambiente y Desarrollo Sostenible,63,✓,✗,✗,✗,19682678769.0,0,0,0,SI,,SOLO_2023,Control Ambiental,
81,Ministerio de Ambiente y Desarrollo Sostenible,66,✓,✗,✗,✗,860844844.0,0,0,0,SI,,SOLO_2023,Desarrollo Sostenible,
85,Ministerio de Desarrollo Social,1,✓,✗,✗,✗,19654747227.0,0,0,0,SI,,SOLO_2023,Actividades Centrales,
85,Ministerio de Desarrollo Social,11,✓,✗,✗,✗,4163294095.0,0,0,0,SI,,SOLO_2023,Actividad Comun a los Programas 57 y 58,
85,Ministerio de Desarrollo Social,20,✓,✗,✗,✗,47746147251.0,0,0,0,SI,,SOLO_2023,Abordaje Territorial,
85,Ministerio de Desarrollo Social,24,✓,✗,✗,✗,3266440753.0,0,0,0,SI,,SOLO_2023,Economia Social,
85,Ministerio de Desarrollo Social,26,✓,✗,✗,✗,420527667283.0,0,0,0,SI,,SOLO_2023,Politicas Alimentarias,
85,Ministerio de Desarrollo Social,38,✓,✗,✗,✗,590463031546.0,0,0,0,SI,,SOLO_2023,Acciones de Pg Nac de Inclusion Socio-Productiva y Desarrollo Local - Potenciar Trabajo,
85,Ministerio de Desarrollo Social,4,✓,✗,✗,✗,1801575645.0,0,0,0,SI,,SOLO_2023,"Actividades Comunes a los Programas 44, 45, 46, 47 y 49",
85,Ministerio de Desarrollo Social,44,✓,✗,✗,✗,6213881910.0,0,0,0,SI,,SOLO_2023,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes",
85,Ministerio de Desarrollo Social,45,✓,✗,✗,✗,2365068729.0,0,0,0,SI,,SOLO_2023,Politicas Federales para la Promocion de los Derechos de Niños y Adolescentes,
85,Ministerio de Desarrollo Social,46,✓,✗,✗,✗,1988308269.0,0,0,0,SI,,SOLO_2023,Promocion y Proteccion de los Derechos de Adultos Mayores,
85,Ministerio de Desarrollo Social,47,✓,✗,✗,✗,3278890267.0,0,0,0,SI,,SOLO_2023,Promocion y Asistencia a Espacios de Primera Infancia,
85,Ministerio de Desarrollo Social,49,✓,✗,✗,✗,300455926.0,0,0,0,SI,,SOLO_2023,Acciones para el Fortalecimiento de las Familias y su Inclusion Comunitaria,
85,Ministerio de Desarrollo Social,51,✓,✗,✗,✗,129362177.0,0,0,0,SI,,SOLO_2023,Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil,
85,Ministerio de Desarrollo Social,52,✓,✗,✗,✗,4088514930.0,0,0,0,SI,,SOLO_2023,Apoyo al Plan Nacional de Primera Infancia,
85,Ministerio de Desarrollo Social,53,✓,✗,✗,✗,11213780480.0,0,0,0,SI,,SOLO_2023,Integracion Socio Urbana,
85,Ministerio de Desarrollo Social,54,✓,✗,✗,✗,4090635979.0,0,0,0,SI,,SOLO_2023,Plan Nacional de Proteccion Social,
85,Ministerio de Desarrollo Social,55,✓,✗,✗,✗,70601077.0,0,0,0,SI,,SOLO_2023,Programa de Fortalecimiento de la Informacion Social Estrategica,
85,Ministerio de Desarrollo Social,56,✓,✗,✗,✗,6655269273.0,0,0,0,SI,,SOLO_2023,Acciones del Programa Nacional de Inclusion e Integracion de Jovenes - Potenciar Inclusion Joven,
85,Ministerio de Desarrollo Social,57,✓,✗,✗,✗,2852174194.0,0,0,0,SI,,SOLO_2023,Acciones de Abordaje Integral Comunitaria,
85,Ministerio de Desarrollo Social,58,✓,✗,✗,✗,724920925.0,0,0,0,SI,,SOLO_2023,Programa de Integracion Social y Fortalecimiento de la Ciudadania hacia el Desarrollo Humano,
85,Ministerio de Desarrollo Social,59,✓,✗,✗,✗,50161809.0,0,0,0,SI,,SOLO_2023,Programa para la Equidad del Norte Grande,
85,Ministerio de Desarrollo Social,60,✓,✗,✗,✗,50161809.0,0,0,0,SI,,SOLO_2023,Programa de Articulacion Social del Area Metropolitana de Buenos Aires,
85,Ministerio de Desarrollo Social,61,✓,✗,✗,✗,0.0,0,0,0,SI,,SOLO_2023,Construccion “CASA AMOR”,
85,Ministerio de Desarrollo Social,8,✓,✗,✗,✗,4639428048.0,0,0,0,SI,,SOLO_2023,Actividad Comun a los Programas 24 y 38,
85,Ministerio de Desarrollo Social,9,✓,✗,✗,✗,1558583485.0,0,0,0,SI,,SOLO_2023,"Actividad Comun a los Programas 26, 51, 54 y 56",
85,Ministerio de Desarrollo Social,99,✓,✗,✗,✗,3061795212.0,0,0,0,SI,,SOLO_2023,Transferencias Varias,
86,"Ministerio de las Mujeres, Géneros y Diversidad",1,✓,✗,✗,✗,1323298165.0,0,0,0,SI,,SOLO_2023,Actividades Centrales (PPG),
86,"Ministerio de las Mujeres, Géneros y Diversidad",18,✓,✗,✗,✗,50588058628.0,0,0,0,SI,,SOLO_2023,Formulacion de Politicas contra la Violencia por Razones de Genero (PPG),
86,"Ministerio de las Mujeres, Géneros y Diversidad",19,✓,✗,✗,✗,1647110433.0,0,0,0,SI,,SOLO_2023,Formulacion de Politicas de Igualdad y Diversidad (PPG),
86,"Ministerio de las Mujeres, Géneros y Diversidad",20,✓,✗,✗,✗,561608154.0,0,0,0,SI,,SOLO_2023,"Acciones de Formacion, Investigacion y Politicas Culturales para la Igualdad (PPG)",
86,"Ministerio de las Mujeres, Géneros y Diversidad",21,✓,✗,✗,✗,283093230.0,0,0,0,SI,,SOLO_2023,Apoyo a la Implementacion de Politicas de Genero (PPG),
88,Ministerio de Capital Humano,1,✗,✓,✓,✓,0,1274295980184.0,1559825485013.0,1784757382604.0,SI,,NUEVO_POST2023,,Actividades Centrales
88,Ministerio de Capital Humano,11,✗,✓,✓,✗,0,4171036152.0,3947203617.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,16,✗,✓,✓,✓,0,28033633524672.0,45239328312054.0,52748936114251.0,SI,,NUEVO_POST2023,,Prestaciones Previsionales
88,Ministerio de Capital Humano,17,✗,✓,✓,✓,0,2909334896639.0,2999334896639.0,2946969084091.0,SI,,NUEVO_POST2023,,Complementos a las Prestaciones Previsionales
88,Ministerio de Capital Humano,18,✗,✓,✓,✓,0,257136904538.0,349636904538.0,363257590214.0,SI,,NUEVO_POST2023,,Seguro de Desempleo
88,Ministerio de Capital Humano,19,✗,✓,✓,✓,0,1470546187.0,8846113558819.0,10152516013276.0,NO,Asignaciones Familiares | Formulacion de Politicas de Igualdad y Diversidad (PPG),NOMBRE_CAMBIA | NUEVO_POST2023,,Asignaciones Familiares
88,Ministerio de Capital Humano,20,✗,✓,✓,✓,0,8603574367.0,9222341367.0,19641858017.0,SI,,NUEVO_POST2023,,Formulacion y Regulacion de la Politica Laboral
88,Ministerio de Capital Humano,21,✗,✓,✓,✓,0,228262709059.0,322262709059.0,374777412159.0,SI,,NUEVO_POST2023,,Atencion Pensiones Ex-Combatientes y Regimen Reparatorio Ley Nº26.913
88,Ministerio de Capital Humano,22,✗,✓,✓,✓,0,5344825839.0,6323055839.0,18560424101.0,SI,,NUEVO_POST2023,,Regularizacion del Trabajo
88,Ministerio de Capital Humano,23,✗,✓,✓,✓,0,9617318583.0,31089818312.0,41908736880.0,NO,Acciones de Capacitacion Laboral | Gestion de Organismos Estables,NOMBRE_CAMBIA | NUEVO_POST2023,,Acciones de Capacitacion Laboral
88,Ministerio de Capital Humano,24,✗,✓,✓,✗,0,15351955677.0,0.0,0,NO,Economia Social | Gestion de Museos Nacionales,NOMBRE_CAMBIA | NUEVO_POST2023,,
88,Ministerio de Capital Humano,25,✗,✓,✓,✓,0,25912987032.0,28476272728.0,29529000003.0,SI,,NUEVO_POST2023,,Servicios de la Biblioteca Nacional
88,Ministerio de Capital Humano,26,✗,✓,✓,✓,0,2026979083525.0,2279949329712.0,2293777940529.0,SI,,NUEVO_POST2023,,Politicas Alimentarias
88,Ministerio de Capital Humano,27,✗,✓,✓,✗,0,14531932017.0,43716453042.0,0,NO,Acciones de Articulacion Territorial | Gestion de Espacios Culturales y Proyectos Especiales,NOMBRE_CAMBIA | NUEVO_POST2023,,
88,Ministerio de Capital Humano,28,✗,✓,✗,✗,0,4487907627.0,0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,29,✗,✓,✓,✓,0,422049797234.0,276633893045.0,296358475927.0,SI,,NUEVO_POST2023,,Gestion Educativa y Politicas Socioeducativas
88,Ministerio de Capital Humano,30,✗,✓,✓,✓,0,444470525080.0,625170525080.0,981674734207.0,SI,,NUEVO_POST2023,,Pension Universal para el Adulto Mayor
88,Ministerio de Capital Humano,31,✗,✓,✓,✓,0,765630470191.0,1114630470191.0,1280885112620.0,SI,,NUEVO_POST2023,,Pensiones No Contributivas (Decreto N° 746/2017)
88,Ministerio de Capital Humano,32,✗,✓,✓,✓,0,2463527519.0,15819698308.0,32549610237.0,NO,Legitimar y Reconstruir Juventudes | Informacion y Evaluacion de la Calidad Educativa,NOMBRE_CAMBIA | NUEVO_POST2023,,Informacion y Evaluacion de la Calidad Educativa
88,Ministerio de Capital Humano,33,✗,✗,✓,✓,0,0,902614239.0,9972720000.0,NO,"Apoyo al Desarrollo Integral de la Primera Infancia | Apoyo al Desarrollo Integral de la Educacion, el Empleo  y la Proteccion Social",NOMBRE_CAMBIA | NUEVO_POST2023,,"Apoyo al Desarrollo Integral de la Educacion, el Empleo  y la Proteccion Social"
88,Ministerio de Capital Humano,37,✗,✓,✓,✓,0,62285078701.0,176315486566.0,24808693354.0,SI,,NUEVO_POST2023,,Infraestructura y Equipamiento
88,Ministerio de Capital Humano,38,✗,✓,✓,✓,0,610300119048.0,216428812370.0,306889853321.0,SI,,NUEVO_POST2023,,Acciones de Inclusion Social
88,Ministerio de Capital Humano,39,✗,✓,✓,✓,0,44683054865.0,41277111168.0,17946272675.0,SI,,NUEVO_POST2023,,Innovacion y Desarrollo de la Formacion Tecnologica
88,Ministerio de Capital Humano,4,✗,✓,✓,✗,0,9837313508.0,9294843541.0,0,NO,"Actividades Comunes a los Programas 44, 46 y 47 | Actividades Comunes a los Programas 44, 45, 46, 47 y 49",NOMBRE_CAMBIA | NUEVO_POST2023,,
88,Ministerio de Capital Humano,40,✗,✓,✓,✓,0,4496987290.0,381143585461.0,559552781438.0,NO,Plan Nacional de Alfabetizacion | Asistencia y Coordinacion de Politicas Sociales,NOMBRE_CAMBIA | NUEVO_POST2023,,Plan Nacional de Alfabetizacion
88,Ministerio de Capital Humano,41,✗,✗,✗,✓,0,0,0,8002383165.0,SI,,NUEVO_POST2023,,Acciones para la Promocion e Integracion Familiar
88,Ministerio de Capital Humano,44,✗,✓,✓,✓,0,67013259012.0,10887874802.0,31961388244.0,NO,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes | Mejoramiento de la Calidad Educativa",NOMBRE_CAMBIA | NUEVO_POST2023,,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes"
88,Ministerio de Capital Humano,45,✗,✓,✓,✓,0,7068894483.0,5787868851.0,9874969036.0,NO,Politicas Federales para la Promocion de los Derechos de Niños y Adolescentes | Acciones de Formacion Docente,NOMBRE_CAMBIA | NUEVO_POST2023,,Acciones de Formacion Docente
88,Ministerio de Capital Humano,46,✗,✓,✓,✗,0,9669621108.0,10645284289.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,47,✗,✓,✓,✓,0,11133286682.0,8628133105.0,15351268887.0,SI,,NUEVO_POST2023,,Promocion y Asistencia a Espacios de Primera Infancia
88,Ministerio de Capital Humano,48,✗,✓,✓,✗,0,972016170.0,202662034.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,49,✗,✓,✓,✓,0,368330110217.0,299017840607.0,366849319738.0,SI,,NUEVO_POST2023,,Gestion y Asignacion de Becas a Estudiantes
88,Ministerio de Capital Humano,5,✗,✓,✓,✓,0,459833430.0,471230196.0,447384000.0,NO,Actividad Comun a las acciones del Consejo Nacional de Coordinacion de Politicas Sociales | Actividades Comunes a las Acciones del Consejo Nacional de Coordinacion de Politicas Sociales,NOMBRE_CAMBIA | NUEVO_POST2023,,Actividades Comunes a las Acciones del Consejo Nacional de Coordinacion de Politicas Sociales
88,Ministerio de Capital Humano,51,✗,✓,✗,✗,0,0.0,0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,52,✗,✓,✓,✗,0,9859660067.0,3636714066.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,54,✗,✓,✓,✗,0,2983795523.0,0.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,55,✗,✓,✓,✗,0,70601006.0,0.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,56,✗,✓,✗,✗,0,0.0,0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,57,✗,✓,✓,✓,0,2928282126.0,1830821309.0,6346467869.0,SI,,NUEVO_POST2023,,Acciones de Abordaje Integral Comunitaria
88,Ministerio de Capital Humano,58,✗,✓,✓,✓,0,48666450.0,30127267.0,34268025526.0,SI,,NUEVO_POST2023,,Programa de Integracion Social y Fortalecimiento de la Ciudadania hacia el Desarrollo Humano
88,Ministerio de Capital Humano,59,✗,✓,✓,✗,0,50161759.0,0.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,60,✗,✓,✓,✗,0,50161759.0,0.0,0,SI,,NUEVO_POST2023,,
88,Ministerio de Capital Humano,61,✗,✓,✓,✗,0,225100000.0,0.0,0,SI,,NUEVO_POST2023,,
